Timestamp,AF3,T7,Pz,T8,AF4,Attention,Engagement,Excitement,Interest,Relaxation,Stress,Battery,ContactQuality,SlideIndex,SetIndex
04/10/2025 18:09:36,4232.308,4123.077,4004.615,4040,4198.462,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4247.692,4124.103,4007.179,4053.333,4205.641,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4252.821,4122.051,4012.308,4074.359,4200.513,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4241.026,4120,4009.744,4065.128,4202.564,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4243.59,4134.359,4018.462,4080.513,4217.436,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4248.205,4140.513,4024.615,4088.205,4213.846,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4236.41,4127.179,4015.897,4055.897,4203.077,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4234.359,4137.436,4016.41,4054.872,4208.205,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4251.795,4160.513,4031.282,4083.59,4215.385,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4256.41,4158.462,4035.897,4069.744,4215.897,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4244.103,4149.231,4025.641,4043.59,4216.41,0.521483,0.732011,0.194505,0.444169,0.479579,0.424771,68,100,1,0
04/10/2025 18:09:36,4237.436,4145.641,4017.949,4064.615,4210.256,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4244.103,4137.436,4015.897,4095.385,4205.128,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4255.385,4134.359,4023.59,4083.077,4221.538,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4263.077,4152.308,4038.462,4082.051,4236.923,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4264.103,4160,4035.897,4110.769,4224.615,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4260,4148.205,4016.923,4089.744,4213.333,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4258.974,4142.051,4013.846,4058.974,4220.513,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
04/10/2025 18:09:36,4258.974,4139.487,4022.564,4078.462,4217.949,0.539446,0.726064,0.199611,0.441585,0.479231,0.424572,68,100,1,0
