Timestamp,AF3,T7,Pz,T8,AF4,Attention,Engagement,Excitement,Interest,Relaxation,Stress,Battery,ContactQuality,SlideIndex,SetIndex
04/09/2025 18:16:48,4395.897,4354.359,4514.872,4077.949,4351.282,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4401.538,4364.103,4348.718,4058.462,4333.846,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4376.923,4356.923,4246.154,4028.205,4300.513,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4368.718,4346.154,4242.564,4027.692,4294.359,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4392.821,4347.692,4224.103,4043.59,4326.667,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4402.564,4350.256,4227.692,4038.462,4345.128,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4391.282,4352.821,4365.128,4054.359,4338.462,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4380,4361.026,4528.718,4084.103,4330.256,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4380.513,4365.641,4462.051,4078.974,4321.026,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4381.026,4358.974,4201.538,4054.359,4305.128,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4375.385,4351.795,4101.538,4042.564,4304.103,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4383.59,4339.487,4299.487,4074.359,4329.744,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4394.359,4311.282,4514.359,4103.077,4351.282,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4388.718,4298.974,4467.692,4074.872,4343.59,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4386.154,4316.923,4218.974,4048.205,4328.718,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4391.795,4320,4120.513,4070.769,4325.641,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4389.231,4305.641,4320.513,4091.795,4332.308,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4384.615,4305.641,4529.231,4102.051,4334.359,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4389.231,4304.615,4503.077,4101.026,4328.205,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4401.538,4286.667,4273.846,4077.949,4329.744,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4408.205,4270.769,4107.179,4068.205,4349.231,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4396.41,4271.795,4207.692,4071.282,4354.359,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4377.949,4286.667,4449.231,4065.128,4329.744,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4368.718,4303.59,4523.077,4080,4306.154,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4361.538,4309.231,4321.026,4109.231,4303.59,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4360,4313.846,4137.436,4107.692,4310.256,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4356.923,4309.231,4289.231,4080.513,4309.231,0,0.485491,0.496589,0.603412,0.214784,0.225481,82,67,1,0
04/09/2025 18:16:48,4356.41,4295.385,4569.231,4061.026,4308.718,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4370.256,4292.821,4526.667,4069.231,4311.282,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4371.795,4294.359,4275.897,4072.308,4305.641,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4352.308,4290.256,4207.692,4047.179,4297.436,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4349.744,4300.513,4322.564,4051.282,4304.615,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4367.179,4315.897,4448.205,4088.205,4315.385,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4366.154,4308.718,4503.59,4089.231,4301.538,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4362.564,4303.59,4330.769,4061.538,4292.821,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4365.128,4322.051,4020.513,4061.538,4307.692,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4364.615,4324.615,4037.436,4082.051,4321.026,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4376.41,4305.128,4369.744,4088.205,4324.103,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4388.718,4300,4502.564,4063.077,4322.051,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4392.308,4302.051,4368.718,4033.846,4326.667,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4396.41,4292.821,4278.462,4047.692,4335.897,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4391.795,4298.974,4288.718,4071.795,4331.795,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4379.487,4322.051,4228.718,4068.205,4318.462,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4375.385,4321.026,4253.846,4062.051,4316.41,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4375.897,4303.077,4344.103,4069.231,4318.462,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4374.872,4315.385,4246.154,4069.744,4317.949,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4381.026,4333.333,4150.769,4074.872,4320.513,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4372.308,4317.436,4236.923,4083.077,4317.436,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4361.538,4302.564,4343.077,4050.256,4318.462,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4381.538,4304.615,4410.256,4026.667,4335.385,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4404.103,4293.333,4415.385,4055.897,4337.949,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4400,4301.538,4375.385,4079.487,4321.538,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4380.513,4328.718,4275.385,4075.897,4315.385,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4371.795,4320,4161.026,4088.718,4320.513,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4394.872,4312.821,4176.923,4099.487,4334.359,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4410.769,4334.872,4336.41,4077.949,4344.615,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4389.744,4329.744,4465.128,4071.282,4336.923,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4376.923,4310.769,4369.231,4084.103,4329.744,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4382.564,4314.872,4116.923,4088.205,4326.667,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4375.897,4318.462,4037.436,4087.179,4323.077,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4382.051,4310.256,4261.538,4084.615,4329.744,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4402.564,4305.641,4462.051,4067.179,4337.949,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4405.128,4318.462,4371.282,4046.667,4348.718,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4402.564,4328.718,4223.59,4064.103,4365.641,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4404.103,4316.923,4206.154,4104.103,4364.615,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4395.385,4319.487,4271.282,4117.949,4348.205,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4389.231,4343.077,4311.282,4103.077,4343.59,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4401.026,4348.205,4376.923,4111.795,4346.154,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4410.256,4328.718,4500.513,4137.436,4346.667,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4397.436,4316.923,4461.026,4124.615,4343.077,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4384.103,4318.462,4249.744,4112.821,4338.974,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4385.128,4316.41,4243.59,4134.872,4344.103,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4384.615,4317.949,4422.564,4136.41,4349.231,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4376.41,4325.641,4408.718,4102.564,4336.923,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4367.179,4332.821,4333.333,4091.795,4323.59,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4364.103,4332.821,4374.359,4092.308,4318.974,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4364.103,4323.59,4327.692,4083.59,4311.282,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4363.077,4312.821,4271.282,4110.256,4308.718,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4368.718,4315.385,4410.769,4137.949,4314.872,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4371.282,4325.128,4543.077,4120,4308.205,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4357.436,4317.949,4352.308,4097.436,4299.487,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4351.282,4311.282,4043.077,4110.769,4313.333,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4374.872,4318.974,4031.282,4110.256,4333.333,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4387.179,4317.949,4322.564,4082.051,4322.564,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4357.949,4310.256,4538.462,4094.872,4294.359,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4329.744,4316.923,4426.154,4130.256,4285.641,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4335.385,4327.179,4155.385,4117.436,4290.769,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4354.872,4329.231,4076.41,4092.308,4295.385,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4361.538,4323.077,4276.41,4104.103,4304.103,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4357.436,4311.282,4515.897,4101.538,4306.154,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4356.923,4312.821,4464.103,4086.667,4297.949,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4357.436,4318.974,4164.615,4098.974,4298.974,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4362.051,4318.974,4042.051,4109.744,4308.205,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4369.231,4330.769,4316.923,4117.436,4315.897,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4356.923,4340,4573.333,4117.949,4309.744,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4338.974,4324.615,4439.487,4106.154,4294.872,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4350.256,4314.359,4293.846,4099.487,4298.974,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4366.154,4329.231,4342.564,4103.077,4314.872,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4356.923,4342.051,4351.282,4116.41,4314.359,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4352.308,4336.923,4333.846,4121.026,4314.359,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4359.487,4332.821,4342.564,4101.538,4324.103,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4354.872,4332.308,4369.744,4094.359,4321.026,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4345.128,4315.897,4389.744,4115.385,4315.385,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4339.487,4294.359,4347.692,4112.821,4315.897,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
04/09/2025 18:16:48,4327.692,4297.949,4336.41,4086.667,4297.436,0,0.48552,0.489099,0.603967,0.20228,0.224367,82,67,1,0
