Timestamp,AF3,T7,Pz,T8,AF4,Attention,Engagement,Excitement,Interest,Relaxation,Stress,Battery,ContactQuality,SlideIndex,SetIndex
04/08/2025 16:04:32,4369.744,4627.179,4135.385,4300.513,4152.821,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4387.692,4493.333,4144.103,4304.615,4255.897,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4474.359,4497.436,4108.205,4308.205,4263.59,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4464.615,4575.897,4148.205,4311.795,4227.692,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4324.615,4367.179,4178.974,4302.564,4326.154,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4346.154,4263.59,4121.538,4290.769,4395.385,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4439.487,4523.077,4233.846,4306.667,4279.487,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4326.154,4537.436,4375.897,4313.846,4202.564,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4312.308,4393.846,4227.179,4300.513,4263.077,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4482.051,4556.41,4158.974,4314.872,4238.462,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4465.128,4604.615,4349.744,4327.179,4189.231,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4397.436,4383.59,4326.667,4304.103,4317.436,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4525.128,4386.667,4128.718,4297.436,4417.436,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4538.462,4500,4205.128,4318.974,4355.897,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4393.333,4367.179,4299.487,4317.436,4370.769,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4442.051,4327.179,4166.154,4303.59,4447.692,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4487.179,4435.385,4169.231,4314.359,4370.256,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4318.974,4292.308,4317.949,4314.359,4302.564,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4323.077,4160.513,4310.769,4297.949,4386.154,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4556.923,4406.667,4238.462,4309.231,4421.538,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4628.205,4617.436,4256.41,4334.359,4354.872,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4494.872,4402.564,4277.949,4332.821,4377.436,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4408.205,4124.615,4237.949,4314.872,4503.077,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4456.41,4182.051,4217.436,4312.308,4556.923,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4550.256,4417.436,4315.897,4326.154,4448.718,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4582.051,4469.231,4440.513,4333.846,4331.282,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4538.462,4290.769,4407.692,4325.641,4423.59,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4504.103,4143.59,4221.538,4312.308,4601.026,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4509.231,4195.897,4150.256,4313.333,4591.282,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4575.897,4372.308,4325.128,4328.205,4452.821,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4621.026,4406.667,4445.128,4333.846,4384.615,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4549.744,4288.205,4403.59,4324.615,4396.923,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4539.487,4304.615,4410.256,4319.487,4432.308,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4648.205,4405.641,4442.051,4331.282,4446.667,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4685.641,4411.282,4363.077,4345.641,4438.462,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4633.846,4356.923,4273.846,4335.385,4499.487,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4641.538,4357.436,4274.359,4320.513,4534.872,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4662.564,4377.436,4281.538,4327.692,4502.564,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4621.538,4348.718,4262.564,4326.154,4500,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
04/08/2025 16:04:32,4620.513,4338.462,4243.59,4322.051,4488.718,0,0.559371,0.344094,0.526926,0.356117,0.264373,95,42,1,0
